grid_id,小区均价,总建面,容积率,绿化率
458,92433.0,27000.0,1.5,0.48
459,94031.0,51000.0,2.3,0.3695
460,72235.0,60750.0,1.9666666666666668,0.3666666666666667
461,0.0,0.0,0.0,0.0
462,0.0,0.0,0.0,0.0
463,0.0,0.0,0.0,0.0
464,0.0,0.0,0.0,0.0
465,0.0,0.0,0.0,0.0
466,0.0,0.0,0.0,0.0
467,0.0,0.0,0.0,0.0
468,0.0,0.0,0.0,0.0
469,0.0,0.0,0.0,0.0
470,97376.33333333333,524300.0,2.7433333333333336,0.31666666666666665
471,85203.0,11000.0,1.8499999999999999,0.3333333333333333
472,83497.4,28000.0,1.46,0.32199999999999995
473,0.0,0.0,0.0,0.0
474,78681.0,30456.0,1.0,0.35
475,82452.0,28940.0,4.0,0.35
476,0.0,0.0,0.0,0.0
477,0.0,0.0,0.0,0.0
478,94704.5,28866.0,1.9300000000000002,0.35
479,0.0,0.0,0.0,0.0
480,93151.66666666667,59527.666666666664,1.6833333333333333,0.3383333333333334
481,67510.0,3800.0,1.0,0.4
482,95420.0,80000.0,2.3,0.42500000000000004
483,0.0,0.0,0.0,0.0
484,0.0,0.0,0.0,0.0
485,0.0,0.0,0.0,0.0
486,0.0,0.0,0.0,0.0
487,0.0,0.0,0.0,0.0
488,0.0,0.0,0.0,0.0
489,0.0,0.0,0.0,0.0
490,0.0,0.0,0.0,0.0
491,0.0,0.0,0.0,0.0
492,0.0,0.0,0.0,0.0
493,0.0,0.0,0.0,0.0
494,0.0,0.0,0.0,0.0
495,0.0,0.0,0.0,0.0
496,0.0,0.0,0.0,0.0
497,0.0,0.0,0.0,0.0
498,0.0,0.0,0.0,0.0
499,0.0,0.0,0.0,0.0
500,0.0,0.0,0.0,0.0
501,0.0,0.0,0.0,0.0
502,0.0,0.0,0.0,0.0
503,0.0,0.0,0.0,0.0
504,66950.0,2100.0,1.5,0.2
505,67365.0,1000.0,1.9,0.35
506,65358.0,0.0,1.5,0.25
507,0.0,0.0,0.0,0.0
508,88961.5,153500.0,1.7,0.30000000000000004
509,92417.0,5300.0,1.6,0.3
510,0.0,0.0,0.0,0.0
511,0.0,0.0,0.0,0.0
512,0.0,0.0,0.0,0.0
513,0.0,0.0,0.0,0.0
514,0.0,0.0,0.0,0.0
515,0.0,0.0,0.0,0.0
516,0.0,0.0,0.0,0.0
517,0.0,0.0,0.0,0.0
518,0.0,0.0,0.0,0.0
519,0.0,0.0,0.0,0.0
520,130000.0,193116.0,2.2,0.35
521,0.0,0.0,0.0,0.0
